# The UVB spectrum (quasars+galaxies model) 
#
# The following 11 lines are model identification flags 
# CUBA V6.3 Nov 2011
# 0.1000E+01
# 0.4000E+00 0.1300E+01 0.2000E+00 0.4400E+00 0.1570E+01 0.9000E+00
# 0.1200E+06 0.1000E+05 0.5000E+04 0.1300E+04
# 0.3000E+00 0.7000E+00 0.8900E-01 0.7000E+00
# 0.1000E+01
# Inputs/salp_SFRD1parfit.hiz.dat
# Inputs/column_dist.dat
# 0.1000E+01
# 0.1800E-03 0.3400E+01
# 0.1000E+02
#
# The following 3 lines are column identification labels 
# Line 1: contains 60 fields identifying the sampling redshifts, from 0 to 15.93.
# Lines 2 through 576: the first field is the rest-frame wavelength in Angstroms, fields 2 through 61 give the background intensity
# J (in units of ergs/s/cm^2/Hz/sr) at the 60 sampling redshifts.  
#
0.2186E-002 0.2600E-031 0.3188E-031 0.3901E-031 0.4762E-031 0.5798E-031 0.7040E-031 0.8521E-031 0.1028E-030 0.1235E-030 0.1477E-030 0.1758E-030 0.2082E-030 0.2449E-030 0.2863E-030 0.3320E-030 0.3818E-030 0.4347E-030 0.4897E-030 0.5450E-030 0.5983E-030 0.6471E-030 0.6882E-030 0.7187E-030 0.7360E-030 0.7380E-030 0.7238E-030 0.6937E-030 0.6494E-030 0.5936E-030 0.5297E-030 0.4614E-030 0.3923E-030 0.3255E-030 0.2636E-030 0.2081E-030 0.1602E-030 0.1202E-030 0.8772E-031 0.6226E-031 0.4291E-031 0.2869E-031 0.1858E-031 0.1164E-031 0.7037E-032 0.4103E-032 0.2302E-032 0.1241E-032 0.6409E-033 0.3168E-033 0.1495E-033 0.6717E-034 0.2868E-034 0.1161E-034 0.4441E-035 0.1601E-035 0.5419E-036 0.1708E-036 0.4893E-037 0.1126E-037 0.0000E+000
0.2293E-002 0.2804E-031 0.3437E-031 0.4205E-031 0.5134E-031 0.6251E-031 0.7590E-031 0.9187E-031 0.1108E-030 0.1331E-030 0.1593E-030 0.1896E-030 0.2244E-030 0.2641E-030 0.3086E-030 0.3580E-030 0.4116E-030 0.4687E-030 0.5280E-030 0.5876E-030 0.6451E-030 0.6977E-030 0.7420E-030 0.7749E-030 0.7935E-030 0.7957E-030 0.7804E-030 0.7480E-030 0.7002E-030 0.6400E-030 0.5711E-030 0.4974E-030 0.4229E-030 0.3510E-030 0.2842E-030 0.2244E-030 0.1728E-030 0.1296E-030 0.9458E-031 0.6712E-031 0.4627E-031 0.3093E-031 0.2003E-031 0.1254E-031 0.7587E-032 0.4423E-032 0.2482E-032 0.1338E-032 0.6910E-033 0.3415E-033 0.1611E-033 0.7242E-034 0.3092E-034 0.1252E-034 0.4788E-035 0.1726E-035 0.5842E-036 0.1842E-036 0.5276E-037 0.1214E-037 0.0000E+000
0.2406E-002 0.3023E-031 0.3706E-031 0.4534E-031 0.5535E-031 0.6740E-031 0.8184E-031 0.9906E-031 0.1195E-030 0.1435E-030 0.1717E-030 0.2044E-030 0.2420E-030 0.2847E-030 0.3328E-030 0.3859E-030 0.4438E-030 0.5054E-030 0.5693E-030 0.6336E-030 0.6956E-030 0.7522E-030 0.8000E-030 0.8355E-030 0.8556E-030 0.8579E-030 0.8414E-030 0.8064E-030 0.7549E-030 0.6901E-030 0.6157E-030 0.5363E-030 0.4560E-030 0.3784E-030 0.3064E-030 0.2420E-030 0.1863E-030 0.1397E-030 0.1020E-030 0.7237E-031 0.4988E-031 0.3335E-031 0.2160E-031 0.1353E-031 0.8180E-032 0.4769E-032 0.2676E-032 0.1442E-032 0.7450E-033 0.3682E-033 0.1737E-033 0.7808E-034 0.3334E-034 0.1349E-034 0.5163E-035 0.1861E-035 0.6299E-036 0.1986E-036 0.5688E-037 0.1308E-037 0.0000E+000
0.2524E-002 0.3259E-031 0.3996E-031 0.4889E-031 0.5968E-031 0.7267E-031 0.8824E-031 0.1068E-030 0.1288E-030 0.1548E-030 0.1851E-030 0.2204E-030 0.2609E-030 0.3070E-030 0.3588E-030 0.4161E-030 0.4785E-030 0.5449E-030 0.6138E-030 0.6831E-030 0.7499E-030 0.8110E-030 0.8626E-030 0.9008E-030 0.9225E-030 0.9250E-030 0.9072E-030 0.8695E-030 0.8140E-030 0.7440E-030 0.6639E-030 0.5783E-030 0.4917E-030 0.4080E-030 0.3303E-030 0.2609E-030 0.2008E-030 0.1506E-030 0.1099E-030 0.7803E-031 0.5378E-031 0.3596E-031 0.2328E-031 0.1458E-031 0.8820E-032 0.5142E-032 0.2885E-032 0.1555E-032 0.8033E-033 0.3970E-033 0.1873E-033 0.8419E-034 0.3595E-034 0.1455E-034 0.5566E-035 0.2007E-035 0.6792E-036 0.2141E-036 0.6133E-037 0.1411E-037 0.0000E+000
0.2648E-002 0.3514E-031 0.4308E-031 0.5271E-031 0.6434E-031 0.7835E-031 0.9513E-031 0.1151E-030 0.1389E-030 0.1669E-030 0.1996E-030 0.2376E-030 0.2813E-030 0.3310E-030 0.3868E-030 0.4487E-030 0.5159E-030 0.5875E-030 0.6618E-030 0.7365E-030 0.8086E-030 0.8744E-030 0.9300E-030 0.9713E-030 0.9946E-030 0.9973E-030 0.9781E-030 0.9375E-030 0.8776E-030 0.8022E-030 0.7158E-030 0.6235E-030 0.5301E-030 0.4399E-030 0.3562E-030 0.2813E-030 0.2165E-030 0.1624E-030 0.1185E-030 0.8413E-031 0.5799E-031 0.3877E-031 0.2510E-031 0.1572E-031 0.9509E-032 0.5544E-032 0.3111E-032 0.1676E-032 0.8661E-033 0.4281E-033 0.2020E-033 0.9077E-034 0.3876E-034 0.1569E-034 0.6002E-035 0.2164E-035 0.7323E-036 0.2308E-036 0.6612E-037 0.1521E-037 0.0000E+000
0.2778E-002 0.3789E-031 0.4645E-031 0.5683E-031 0.6938E-031 0.8448E-031 0.1026E-030 0.1242E-030 0.1497E-030 0.1799E-030 0.2152E-030 0.2562E-030 0.3033E-030 0.3569E-030 0.4171E-030 0.4837E-030 0.5562E-030 0.6334E-030 0.7135E-030 0.7941E-030 0.8718E-030 0.9428E-030 0.1003E-029 0.1047E-029 0.1072E-029 0.1075E-029 0.1055E-029 0.1011E-029 0.9462E-030 0.8649E-030 0.7717E-030 0.6722E-030 0.5715E-030 0.4743E-030 0.3840E-030 0.3033E-030 0.2335E-030 0.1751E-030 0.1278E-030 0.9071E-031 0.6252E-031 0.4180E-031 0.2707E-031 0.1695E-031 0.1025E-031 0.5978E-032 0.3354E-032 0.1807E-032 0.9338E-033 0.4615E-033 0.2178E-033 0.9787E-034 0.4179E-034 0.1691E-034 0.6471E-035 0.2333E-035 0.7895E-036 0.2489E-036 0.7129E-037 0.1640E-037 0.0000E+000
0.2914E-002 0.4085E-031 0.5008E-031 0.6127E-031 0.7480E-031 0.9108E-031 0.1106E-030 0.1339E-030 0.1615E-030 0.1940E-030 0.2320E-030 0.2762E-030 0.3270E-030 0.3848E-030 0.4497E-030 0.5215E-030 0.5997E-030 0.6829E-030 0.7693E-030 0.8562E-030 0.9400E-030 0.1016E-029 0.1081E-029 0.1129E-029 0.1156E-029 0.1159E-029 0.1137E-029 0.1090E-029 0.1020E-029 0.9325E-030 0.8321E-030 0.7248E-030 0.6162E-030 0.5113E-030 0.4140E-030 0.3270E-030 0.2517E-030 0.1888E-030 0.1378E-030 0.9780E-031 0.6741E-031 0.4507E-031 0.2918E-031 0.1828E-031 0.1105E-031 0.6445E-032 0.3616E-032 0.1949E-032 0.1007E-032 0.4976E-033 0.2348E-033 0.1055E-033 0.4506E-034 0.1824E-034 0.6977E-035 0.2515E-035 0.8513E-036 0.2683E-036 0.7687E-037 0.1768E-037 0.0000E+000
0.3057E-002 0.4404E-031 0.5400E-031 0.6606E-031 0.8065E-031 0.9820E-031 0.1192E-030 0.1443E-030 0.1741E-030 0.2091E-030 0.2502E-030 0.2978E-030 0.3526E-030 0.4149E-030 0.4849E-030 0.5623E-030 0.6466E-030 0.7363E-030 0.8295E-030 0.9231E-030 0.1013E-029 0.1096E-029 0.1166E-029 0.1217E-029 0.1247E-029 0.1250E-029 0.1226E-029 0.1175E-029 0.1100E-029 0.1005E-029 0.8971E-030 0.7814E-030 0.6644E-030 0.5513E-030 0.4464E-030 0.3525E-030 0.2714E-030 0.2035E-030 0.1486E-030 0.1054E-030 0.7268E-031 0.4859E-031 0.3147E-031 0.1971E-031 0.1192E-031 0.6949E-032 0.3899E-032 0.2101E-032 0.1086E-032 0.5365E-033 0.2532E-033 0.1138E-033 0.4858E-034 0.1966E-034 0.7522E-035 0.2712E-035 0.9178E-036 0.2893E-036 0.8288E-037 0.1906E-037 0.0000E+000
0.3207E-002 0.4749E-031 0.5822E-031 0.7123E-031 0.8695E-031 0.1059E-030 0.1286E-030 0.1556E-030 0.1877E-030 0.2255E-030 0.2697E-030 0.3211E-030 0.3801E-030 0.4473E-030 0.5228E-030 0.6063E-030 0.6971E-030 0.7939E-030 0.8943E-030 0.9953E-030 0.1093E-029 0.1182E-029 0.1257E-029 0.1313E-029 0.1344E-029 0.1348E-029 0.1322E-029 0.1267E-029 0.1186E-029 0.1084E-029 0.9673E-030 0.8425E-030 0.7163E-030 0.5944E-030 0.4813E-030 0.3801E-030 0.2926E-030 0.2195E-030 0.1602E-030 0.1137E-030 0.7836E-031 0.5239E-031 0.3393E-031 0.2125E-031 0.1285E-031 0.7492E-032 0.4204E-032 0.2265E-032 0.1170E-032 0.5785E-033 0.2729E-033 0.1227E-033 0.5238E-034 0.2120E-034 0.8110E-035 0.2924E-035 0.9896E-036 0.3119E-036 0.8935E-037 0.2055E-037 0.0000E+000
0.3365E-002 0.5120E-031 0.6277E-031 0.7680E-031 0.9375E-031 0.1142E-030 0.1386E-030 0.1678E-030 0.2024E-030 0.2431E-030 0.2908E-030 0.3462E-030 0.4099E-030 0.4823E-030 0.5636E-030 0.6537E-030 0.7516E-030 0.8560E-030 0.9642E-030 0.1073E-029 0.1178E-029 0.1274E-029 0.1355E-029 0.1415E-029 0.1449E-029 0.1453E-029 0.1425E-029 0.1366E-029 0.1279E-029 0.1169E-029 0.1043E-029 0.9084E-030 0.7723E-030 0.6409E-030 0.5189E-030 0.4098E-030 0.3155E-030 0.2366E-030 0.1727E-030 0.1226E-030 0.8449E-031 0.5649E-031 0.3658E-031 0.2291E-031 0.1386E-031 0.8646E-032 0.6072E-032 0.4497E-032 0.3533E-032 0.2930E-032 0.2534E-032 0.2252E-032 0.2035E-032 0.1855E-032 0.1698E-032 0.1558E-032 0.1430E-032 0.1314E-032 0.1207E-032 0.1109E-032 0.0000E+000
